Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2024-04-22,9025.87890625,18461.19921875,6991.62451171875,4848.322265625,6110.2763671875,12300.0,2769.342529296875,4169.587890625,4910.17431640625,9385.3837890625
2024-04-23,9387.8798828125,18046.615234375,7291.265625,4848.322265625,6201.13525390625,12300.0,2708.18994140625,4232.76318359375,4818.3955078125,9505.0966796875
2024-04-24,9605.0791015625,18583.138671875,7441.0859375,4779.7138671875,6405.568359375,12300.0,2655.7734375,4135.89404296875,4864.28466796875,9744.51953125
2024-04-25,9436.1455078125,18558.751953125,7391.14599609375,4711.10595703125,6314.70947265625,12500.0,2655.7734375,4169.587890625,4864.28466796875,10247.3076171875
2024-04-26,9291.345703125,18412.427734375,7316.2353515625,4418.376953125,6132.9912109375,12500.0,2647.037109375,4110.6240234375,4726.6162109375,10151.5380859375
2024-04-27,9291.345703125,18412.427734375,7316.2353515625,4418.376953125,6132.9912109375,12500.0,2647.037109375,4110.6240234375,4726.6162109375,10151.5380859375
2024-04-28,9291.345703125,18412.427734375,7316.2353515625,4418.376953125,6132.9912109375,12500.0,2647.037109375,4110.6240234375,4726.6162109375,10151.5380859375
2024-04-29,9460.279296875,18534.36328125,7491.0263671875,4363.490234375,6291.99462890625,12500.0,2690.7177734375,4232.76318359375,4795.45068359375,10223.365234375
2024-04-30,9460.279296875,18485.58984375,7565.93603515625,4519.00244140625,6269.27978515625,12500.0,2769.342529296875,4338.0556640625,4818.3955078125,10414.9033203125
2024-05-01,9460.279296875,18485.58984375,7565.93603515625,4519.00244140625,6269.27978515625,12500.0,2769.342529296875,4338.0556640625,4818.3955078125,10414.9033203125
2024-05-02,9218.9453125,18534.36328125,7815.63720703125,4354.34228515625,5746.83984375,12300.0,2725.662109375,4359.11474609375,4432.923828125,10031.8271484375
2024-05-03,9508.5458984375,18631.91015625,7740.72705078125,4345.1943359375,5587.83642578125,12275.0,2760.606689453125,4401.23193359375,4432.923828125,10390.9609375
2024-05-04,9508.5458984375,18631.91015625,7740.72705078125,4345.1943359375,5587.83642578125,12275.0,2760.606689453125,4401.23193359375,4432.923828125,10390.9609375
2024-05-05,9508.5458984375,18631.91015625,7740.72705078125,4345.1943359375,5587.83642578125,12275.0,2760.606689453125,4401.23193359375,4432.923828125,10390.9609375
2024-05-06,9460.279296875,18558.751953125,7665.81689453125,4381.78564453125,5701.41015625,12500.0,2664.509521484375,4295.939453125,4414.56787109375,10390.9609375
2024-05-07,9363.74609375,18583.138671875,7690.78662109375,4272.01220703125,5701.41015625,12500.0,2699.453857421875,4253.82177734375,4313.61083984375,10319.1337890625
2024-05-08,9050.01171875,18436.814453125,7965.4580078125,4281.16015625,5701.41015625,12800.0,2690.7177734375,4316.9970703125,4286.0771484375,10319.1337890625
2024-05-09,9050.01171875,18436.814453125,7965.4580078125,4281.16015625,5701.41015625,12800.0,2690.7177734375,4316.9970703125,4286.0771484375,10319.1337890625
2024-05-10,9050.01171875,18436.814453125,7965.4580078125,4281.16015625,5701.41015625,12800.0,2690.7177734375,4316.9970703125,4286.0771484375,10319.1337890625
2024-05-11,9050.01171875,18436.814453125,7965.4580078125,4281.16015625,5701.41015625,12800.0,2690.7177734375,4316.9970703125,4286.0771484375,10319.1337890625
2024-05-12,9050.01171875,18436.814453125,7965.4580078125,4281.16015625,5701.41015625,12800.0,2690.7177734375,4316.9970703125,4286.0771484375,10319.1337890625
2024-05-13,9194.8125,18534.36328125,8040.3681640625,4281.16015625,5633.26611328125,12800.0,2699.453857421875,4274.88037109375,4387.0341796875,9864.23046875
2024-05-14,9218.9453125,18534.36328125,8414.919921875,4326.89892578125,5633.26611328125,12800.0,2725.662109375,4206.90869140625,4524.70263671875,9864.23046875
2024-05-15,9170.6787109375,18412.427734375,9114.0810546875,4409.22900390625,5792.26953125,12800.0,2708.18994140625,4160.9814453125,4611.892578125,10151.5380859375
2024-05-16,9267.2119140625,18412.427734375,9139.052734375,4427.52490234375,5769.5546875,12800.0,2790.232177734375,4326.318359375,4772.505859375,10127.5966796875
2024-05-17,9412.01171875,18485.58984375,9089.111328125,4500.70654296875,5973.98779296875,12800.0,2771.692626953125,4408.9873046875,4749.56103515625,10103.6533203125
2024-05-18,9412.01171875,18485.58984375,9089.111328125,4500.70654296875,5973.98779296875,12800.0,2771.692626953125,4408.9873046875,4749.56103515625,10103.6533203125
